# Pressed Paizuri / Resolution: 31 / Interval length: 13000ms 
0,40
667,80
1333,40
2000,80
2667,40
3333,80
4000,40
4667,80
5333,40
6000,80
6667,40
7333,80
8000,40
8667,80
9333,40
10000,80
10667,40
11333,80
13000,40
13635,80
14270,40
14905,80
15540,40
16175,80
16810,40
17444,80
18079,40
18714,80
19349,40
19984,80
20619,40
21254,80
21889,40
22524,80
23159,40
23794,80
24429,40
25063,80
26000,40
26606,80
27212,40
27818,80
28424,40
29030,80
29636,40
30242,80
30848,40
31455,80
32061,40
32667,80
33273,40
33879,80
34485,40
35091,80
35697,40
36303,80
36909,40
37515,80
39000,40
39580,80
40159,40
40739,80
41319,40
41899,80
42478,40
43058,80
43638,40
44217,80
44797,40
45377,80
45957,40
46536,80
47116,40
47696,80
48275,40
48855,80
49435,40
50014,80
50594,40
51174,80
52000,40
52556,80
53111,40
53667,80
54222,40
54778,80
55333,40
55889,80
56444,40
57000,80
57556,40
58111,80
58667,40
59222,80
59778,40
60333,80
60889,40
61444,80
62000,40
62556,80
63111,40
63667,80
65000,40
65533,80
66067,40
66600,80
67133,40
67667,80
68200,40
68733,80
69267,40
69800,80
70333,40
70867,80
71400,40
71933,80
72467,40
73000,80
73533,40
74067,80
74600,40
75133,80
75667,40
76200,80
76733,40
77267,80
78000,40
78513,80
79026,40
79538,80
80051,40
80564,80
81077,40
81590,80
82103,40
82615,80
83128,40
83641,80
84154,40
84667,80
85179,40
85692,80
86205,40
86718,80
87231,40
87744,80
88256,40
88769,80
89282,40
89795,80
91000,40
91494,80
91988,40
92481,80
92975,40
93469,80
93963,40
94457,80
94951,40
95444,80
95938,40
96432,80
96926,40
97420,80
97914,40
98407,80
98901,40
99395,80
99889,40
100383,80
100877,40
101370,80
101864,40
102358,80
102852,40
103346,80
104000,40
104476,80
104952,40
105429,80
105905,40
106381,80
106857,40
107333,80
107810,40
108286,80
108762,40
109238,80
109714,40
110190,80
110667,40
111143,80
111619,40
112095,80
112571,40
113048,80
113524,40
114000,80
114476,40
114952,80
115429,40
115905,80
117000,40
117460,80
117920,40
118379,80
118839,40
119299,80
119759,40
120218,80
120678,40
121138,80
121598,40
122057,80
122517,40
122977,80
123437,40
123897,80
124356,40
124816,80
125276,40
125736,80
126195,40
126655,80
127115,40
127575,80
128034,40
128494,80
128954,40
129414,80
130000,40
130444,80
130889,40
131333,80
131778,40
132222,80
132667,40
133111,80
133556,40
134000,80
134444,40
134889,80
135333,40
135778,80
136222,40
136667,80
137111,40
137556,80
138000,40
138444,80
138889,40
139333,80
139778,40
140222,80
140667,40
141111,80
141556,40
142000,80
143000,40
143430,80
143860,40
144290,80
144720,40
145151,80
145581,40
146011,80
146441,40
146871,80
147301,40
147731,80
148161,40
148591,80
149022,40
149452,80
149882,40
150312,80
150742,40
151172,80
151602,40
152032,80
152462,40
152892,80
153323,40
153753,80
154183,40
154613,80
155043,40
155473,80
156000,40
156417,80
156833,40
157250,80
157667,40
158083,80
158500,40
158917,80
159333,40
159750,80
160167,40
160583,80
161000,40
161417,80
161833,40
162250,80
162667,40
163083,80
163500,40
163917,80
164333,40
164750,80
165167,40
165583,80
166000,40
166417,80
166833,40
167250,80
167667,40
168083,80
169000,40
169404,80
169808,40
170212,80
170616,40
171020,80
171424,40
171828,80
172232,40
172636,80
173040,40
173444,80
173848,40
174253,80
174657,40
175061,80
175465,40
175869,80
176273,40
176677,80
177081,40
177485,80
177889,40
178293,80
178697,40
179101,80
179505,40
179909,80
180313,40
180717,80
181121,40
181525,80
182000,40
182392,80
182784,40
183176,80
183569,40
183961,80
184353,40
184745,80
185137,40
185529,80
185922,40
186314,80
186706,40
187098,80
187490,40
187882,80
188275,40
188667,80
189059,40
189451,80
189843,40
190235,80
190627,40
191020,80
191412,40
191804,80
192196,40
192588,80
192980,40
193373,80
193765,40
194157,80
